trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
854,True,"{'a': 0, 'e': 0}",30,20,7.301633672966802,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
855,True,"{'a': 0, 'e': 0}",25,15,20.88621562069435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,True,"{'a': 0, 'e': 0}",25,17,13.82290870081324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,True,"{'a': 0, 'e': 0}",30,21,15.885356231304899,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,True,"{'a': 0, 'e': 0}",25,13,20.585708319905255,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,True,"{'a': 0, 'e': 0}",20,12,18.329617680167757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,True,"{'a': 0, 'e': 0}",30,16,25.53969246296041,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,True,"{'a': 0, 'e': 0}",35,25,20.64054345985239,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,True,"{'a': 0, 'e': 0}",25,3,33.4715743327883,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,True,"{'a': 0, 'e': 0}",25,15,22.07502170337358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,True,"{'a': 0, 'e': 0}",25,18,10.555693107177921,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,True,"{'a': 0, 'e': 0}",20,3,31.976910428781363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,True,"{'a': 0, 'e': 0}",20,11,17.999740356142066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,True,"{'a': 0, 'e': 0}",25,6,28.90668662790962,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,True,"{'a': 0, 'e': 0}",25,11,15.560091054528332,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,True,"{'a': 0, 'e': 0}",20,11,19.102053950675195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,True,"{'a': 0, 'e': 0}",30,20,18.54412025526454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,True,"{'a': 0, 'e': 0}",25,12,22.972289453671806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,True,"{'a': 0, 'e': 0}",20,11,20.953427623621888,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,True,"{'a': 0, 'e': 0}",25,14,22.35420411536751,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,True,"{'a': 0, 'e': 0}",25,3,38.823665749261366,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,True,"{'a': 0, 'e': 0}",30,13,29.785045388969547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,True,"{'a': 0, 'e': 0}",25,11,-15.518710710544926,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
877,True,"{'a': 0, 'e': 0}",25,13,22.166925760492987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,True,"{'a': 0, 'e': 0}",20,0,33.15552701222288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
879,True,"{'a': 0, 'e': 0}",30,20,15.351816536302701,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,True,"{'a': 0, 'e': 0}",25,18,14.586944479542543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,True,"{'a': 0, 'e': 0}",20,11,18.56983205444689,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,True,"{'a': 0, 'e': 0}",20,10,19.487718554605017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,True,"{'a': 0, 'e': 0}",20,8,19.663622311515358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,True,"{'a': 0, 'e': 0}",20,8,19.781351691381904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,True,"{'a': 0, 'e': 0}",20,13,11.523188552701894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,True,"{'a': 0, 'e': 0}",25,11,25.824540083847054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,True,"{'a': 0, 'e': 0}",20,13,13.263627459297734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,True,"{'a': 0, 'e': 0}",20,12,18.08570142190752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,True,"{'a': 0, 'e': 0}",25,19,11.173680359465212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,True,"{'a': 0, 'e': 0}",20,4,24.2538521162361,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,True,"{'a': 0, 'e': 0}",25,14,20.241375431198776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,True,"{'a': 0, 'e': 0}",20,8,24.105748866701383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,True,"{'a': 0, 'e': 0}",20,11,17.3681469350586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,True,"{'a': 0, 'e': 0}",20,9,20.23290297315618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,True,"{'a': 0, 'e': 0}",25,14,17.772957422808496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,True,"{'a': 0, 'e': 0}",20,12,13.402648911773214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,True,"{'a': 0, 'e': 0}",20,14,10.83910054291389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,True,"{'a': 0, 'e': 0}",30,21,18.657419198622463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,True,"{'a': 0, 'e': 0}",20,11,18.081312584691418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,True,"{'a': 0, 'e': 0}",25,13,21.554081476978592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,True,"{'a': 0, 'e': 0}",20,12,17.698874634946243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,True,"{'a': 0, 'e': 0}",30,13,35.29071172254529,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,True,"{'a': 0, 'e': 0}",25,13,17.504733544280562,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,True,"{'a': 0, 'e': 0}",25,13,20.35817268242053,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,True,"{'a': 0, 'e': 0}",35,19,32.89625770130885,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,True,"{'a': 0, 'e': 0}",20,15,10.64870932775539,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,True,"{'a': 0, 'e': 0}",30,19,24.330883425691372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,True,"{'a': 0, 'e': 0}",20,3,15.671328838834418,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,True,"{'a': 0, 'e': 0}",20,16,8.983447577763382,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,True,"{'a': 0, 'e': 0}",30,22,14.058039272903894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,True,"{'a': 0, 'e': 0}",20,0,29.80225744662863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
912,True,"{'a': 0, 'e': 0}",25,12,20.64579197122127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,True,"{'a': 0, 'e': 0}",30,12,32.171680063425846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,True,"{'a': 0, 'e': 0}",20,15,10.673760802667932,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,True,"{'a': 0, 'e': 0}",20,6,27.561118782697775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,True,"{'a': 0, 'e': 0}",25,12,22.272617304448925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,True,"{'a': 0, 'e': 0}",20,16,7.342040498888885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,True,"{'a': 0, 'e': 0}",20,8,20.07310309769878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,True,"{'a': 0, 'e': 0}",30,16,26.313575572023694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,True,"{'a': 0, 'e': 0}",20,16,6.6245807125045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,True,"{'a': 0, 'e': 0}",20,10,24.84441558941154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,True,"{'a': 0, 'e': 0}",25,18,13.260981327629498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,True,"{'a': 0, 'e': 0}",25,13,22.27211967158034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,True,"{'a': 0, 'e': 0}",25,14,22.032100659419743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,True,"{'a': 0, 'e': 0}",25,16,18.182364043663128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,True,"{'a': 0, 'e': 0}",20,13,14.642376197172869,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,True,"{'a': 0, 'e': 0}",20,15,6.758792632145026,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,True,"{'a': 0, 'e': 0}",20,12,13.752474299851167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,True,"{'a': 0, 'e': 0}",35,26,16.24090893382035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,True,"{'a': 0, 'e': 0}",25,19,12.140881138194203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,True,"{'a': 0, 'e': 0}",20,6,26.46028921464589,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,True,"{'a': 0, 'e': 0}",30,19,23.7952703168498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,True,"{'a': 0, 'e': 0}",20,7,22.617918873975018,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,True,"{'a': 0, 'e': 0}",25,17,15.75451028320117,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,True,"{'a': 0, 'e': 0}",20,14,11.324051693336449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,True,"{'a': 0, 'e': 0}",20,13,14.082627944164075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,True,"{'a': 0, 'e': 0}",25,13,20.518153220740718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,True,"{'a': 0, 'e': 0}",20,10,3.9195161111048504,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,True,"{'a': 0, 'e': 0}",30,16,25.657972815392178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,True,"{'a': 0, 'e': 0}",20,15,12.168115095166037,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,True,"{'a': 0, 'e': 0}",25,11,11.1390920973578,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
942,True,"{'a': 0, 'e': 0}",25,18,14.93717463949717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,True,"{'a': 0, 'e': 0}",25,16,17.50434388430449,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,True,"{'a': 0, 'e': 0}",30,21,17.919864049701193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,True,"{'a': 0, 'e': 0}",20,12,14.878403373590753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,True,"{'a': 0, 'e': 0}",30,21,14.266233237344446,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,True,"{'a': 0, 'e': 0}",20,15,11.603481015723354,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,True,"{'a': 0, 'e': 0}",20,7,22.349938949422807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,True,"{'a': 0, 'e': 0}",30,13,32.25131515968696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,True,"{'a': 0, 'e': 0}",25,17,13.451913748287147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,True,"{'a': 0, 'e': 0}",25,11,24.655098227313044,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,True,"{'a': 0, 'e': 0}",25,13,20.4335627408492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,True,"{'a': 0, 'e': 0}",30,17,28.396265525218016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,True,"{'a': 0, 'e': 0}",20,12,19.46352720816706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,True,"{'a': 0, 'e': 0}",20,9,18.005834145023513,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,True,"{'a': 0, 'e': 0}",20,11,17.735746692753644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,True,"{'a': 0, 'e': 0}",20,12,15.696858100633373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,True,"{'a': 0, 'e': 0}",25,17,14.493514716751127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,True,"{'a': 0, 'e': 0}",30,12,34.447110782398035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,True,"{'a': 0, 'e': 0}",20,7,18.85401917521783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,True,"{'a': 0, 'e': 0}",25,19,11.25189817539481,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,True,"{'a': 0, 'e': 0}",25,13,20.700501502070228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,True,"{'a': 0, 'e': 0}",30,19,6.175824527098264,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
964,True,"{'a': 0, 'e': 0}",20,6,24.208766443436556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,True,"{'a': 0, 'e': 0}",30,19,22.334448058107416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,True,"{'a': 0, 'e': 0}",20,12,14.17714957458518,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,True,"{'a': 0, 'e': 0}",35,23,25.312740778370728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,True,"{'a': 0, 'e': 0}",30,8,40.69371220765972,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,True,"{'a': 0, 'e': 0}",20,10,17.778007453196025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,True,"{'a': 0, 'e': 0}",20,12,12.578082707811575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,True,"{'a': 0, 'e': 0}",20,0,28.990357416780462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
972,True,"{'a': 0, 'e': 0}",25,7,31.515863769561953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,True,"{'a': 0, 'e': 0}",30,24,12.830344309787606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,True,"{'a': 0, 'e': 0}",20,9,18.75463310724007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,True,"{'a': 0, 'e': 0}",25,15,22.114905139137523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,True,"{'a': 0, 'e': 0}",25,8,28.0137541256334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,True,"{'a': 0, 'e': 0}",25,15,22.120736213185136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,True,"{'a': 0, 'e': 0}",20,15,9.577819653544347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,True,"{'a': 0, 'e': 0}",20,14,12.000660531333006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,True,"{'a': 0, 'e': 0}",35,23,19.667532946525327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,True,"{'a': 0, 'e': 0}",20,8,19.82341467073449,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,True,"{'a': 0, 'e': 0}",25,14,20.66218774851912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,True,"{'a': 0, 'e': 0}",25,11,23.1766633460622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,True,"{'a': 0, 'e': 0}",25,15,19.96542375184743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,True,"{'a': 0, 'e': 0}",30,16,28.271725133936492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,True,"{'a': 0, 'e': 0}",20,12,2.1604778156051,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,True,"{'a': 0, 'e': 0}",35,13,38.11190276537728,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,True,"{'a': 0, 'e': 0}",25,17,17.7466583301437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,True,"{'a': 0, 'e': 0}",25,18,11.391593685738304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,True,"{'a': 0, 'e': 0}",20,7,25.195614023540262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,True,"{'a': 0, 'e': 0}",25,13,22.181856408229798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,True,"{'a': 0, 'e': 0}",25,3,40.421441497324196,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,True,"{'a': 0, 'e': 0}",20,6,1.6813855170620053,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
994,True,"{'a': 0, 'e': 0}",30,16,21.402994638643726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,True,"{'a': 0, 'e': 0}",25,8,30.4268869417431,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,True,"{'a': 0, 'e': 0}",25,18,15.516012625831628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,True,"{'a': 0, 'e': 0}",30,13,33.68691687448883,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,True,"{'a': 0, 'e': 0}",20,14,11.684635313157417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,True,"{'a': 0, 'e': 0}",20,8,23.85328880227914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,True,"{'a': 0, 'e': 0}",20,11,16.75974042538198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
